NU_ANO,CO_UF_ESCOLA,SG_UF_ESCOLA,CO_MUNICIPIO_ESCOLA,NO_MUNICIPIO_ESCOLA,CO_ESCOLA_EDUCACENSO,NO_ESCOLA_EDUCACENSO,TP_DEPENDENCIA_ADM_ESCOLA,TP_LOCALIZACAO_ESCOLA,NU_MATRICULAS,NU_PARTICIPANTES_NEC_ESP,NU_PARTICIPANTES,NU_TAXA_PARTICIPACAO,NU_MEDIA_CN,NU_MEDIA_CH,NU_MEDIA_LP,NU_MEDIA_MT,NU_MEDIA_RED,NU_MEDIA_OBJ,NU_MEDIA_TOT,INSE,PC_FORMACAO_DOCENTE,NU_TAXA_PERMANENCIA,NU_TAXA_APROVACAO,NU_TAXA_REPROVACAO,NU_TAXA_ABANDONO,PORTE_ESCOLA
2005,24,RN,2410108,Poço Branco,24039080,EE ESTUDANTE JOSE FRANCISCO FILHO 1 E 2 GRAUS,2,1,153,,11,,,,,,,,36.42,,,,75.3,2.5,22.2,Maior que 90 alunos
2006,24,RN,2410108,Poço Branco,24039080,EE ESTUDANTE JOSE FRANCISCO FILHO 1 E 2 GRAUS,2,1,150,,30,,,,,,,,35.59,,,,,,,Maior que 90 alunos
2007,24,RN,2410108,Poço Branco,24039080,EE ESTUDANTE JOSE FRANCISCO FILHO 1 E 2 GRAUS,2,1,174,,48,,,,,,,,36.92,,,,73.3,1.8,24.9,Maior que 90 alunos
2008,24,RN,2410108,Poço Branco,24039080,EE ESTUDANTE JOSE FRANCISCO FILHO 1 E 2 GRAUS,2,1,150,,32,,,,,,49.19,26.84,,,,,77.3,0.8,21.9,Maior que 90 alunos
2005,24,RN,2401503,Barcelona,24039357,EE PROF TERTULIANO P FILHO ENS I 2G,2,1,30,,10,,,,,,,,44.21,,,,77.8,3.6,18.6,De 1 a 30 alunos
2006,24,RN,2401503,Barcelona,24039357,EE PROF TERTULIANO P FILHO ENS I 2G,2,1,37,,13,,,,,,,,44.29,,,,,,,De 31 a 60 alunos
2007,24,RN,2401503,Barcelona,24039357,EE PROF TERTULIANO P FILHO ENS I 2G,2,1,38,,14,,,,,,,,50.66,,,,81.9,1.4,16.7,De 31 a 60 alunos
2008,24,RN,2401503,Barcelona,24039357,EE PROF TERTULIANO P FILHO ENS I 2G,2,1,30,,13,,,,,,56.92,33.82,,,,,76.6,3.9,19.5,De 1 a 30 alunos
2005,24,RN,2402105,Campo Redondo,24039632,EE PROF MARIA A DE SOUZA ENS FUND E MEDIO,2,1,148,,54,,,,,,,,40.27,,,,90.1,1.3,8.6,Maior que 90 alunos
2006,24,RN,2402105,Campo Redondo,24039632,EE PROF MARIA A DE SOUZA ENS FUND E MEDIO,2,1,179,,64,,,,,,,,39.02,,,,,,,Maior que 90 alunos
2007,24,RN,2402105,Campo Redondo,24039632,EE PROF MARIA A DE SOUZA ENS FUND E MEDIO,2,1,298,,64,,,,,,,,45.35,,,,80.4,3.7,15.9,Maior que 90 alunos
2008,24,RN,2402105,Campo Redondo,24039632,EE PROF MARIA A DE SOUZA ENS FUND E MEDIO,2,1,157,,54,,,,,,48.92,26.66,,,,,64.3,9.9,25.8,Maior que 90 alunos
2005,24,RN,2402808,Coronel Ezequiel,24039950,EE JOSE JOAQUIM ENS DE 1 E 2 GRAUS,2,1,28,,13,,,,,,,,38.57,,,,71.5,0.0,28.5,De 1 a 30 alunos
2006,24,RN,2402808,Coronel Ezequiel,24039950,EE JOSE JOAQUIM ENS DE 1 E 2 GRAUS,2,1,81,,39,,,,,,,,37.04,,,,,,,De 61 a 90 alunos
2007,24,RN,2402808,Coronel Ezequiel,24039950,EE JOSE JOAQUIM ENSINO FUNDAMENTAL E MÉDIO,2,1,86,,26,,,,,,,,46.94,,,,75.1,3.8,21.1,De 61 a 90 alunos
2008,24,RN,2402808,Coronel Ezequiel,24039950,EE JOSE JOAQUIM ENSINO FUNDAMENTAL E MÉDIO,2,1,43,,18,,,,,,55.97,35.01,,,,,66.7,7.2,26.1,De 31 a 60 alunos
2005,24,RN,2405009,Jaçanã,24040207,EE PROFA TEREZINHA C DE S ENS 1 E 2 GRAUS,2,1,104,,31,,,,,,,,41.52,,,,78.1,1.4,20.5,Maior que 90 alunos
2006,24,RN,2405009,Jaçanã,24040207,EE PROFA TEREZINHA C DE S ENS 1 E 2 GRAUS,2,1,141,,56,,,,,,,,40.8,,,,,,,Maior que 90 alunos
2007,24,RN,2405009,Jaçanã,24040207,EE PROFª TEREZINHA CAROLINO DE SOUZA - ENSINO FUNDAMENTAL E MÉDIO,2,1,107,,48,,,,,,,,46.8,,,,65.3,8.7,26.0,Maior que 90 alunos
2008,24,RN,2405009,Jaçanã,24040207,EE PROFª TEREZINHA CAROLINO DE SOUZA - ENSINO FUNDAMENTAL E MÉDIO,2,1,100,,62,,,,,,53.87,28.26,,,,,69.9,5.6,24.5,Maior que 90 alunos
2005,24,RN,2405405,Japi,24040444,EE SEVERINA P DE MEDEIROS ENS 2 GR,2,1,79,,41,,,,,,,,34.05,,,,89.1,0.0,10.9,De 61 a 90 alunos
2006,24,RN,2405405,Japi,24040444,EE SEVERINA P DE MEDEIROS ENS 2 GR,2,1,78,,25,,,,,,,,37.01,,,,,,,De 61 a 90 alunos
2007,24,RN,2405405,Japi,24040444,EE SEVERINA P DE MEDEIROS ENS 2 GR,2,1,96,,29,,,,,,,,43.82,,,,80.2,0.0,19.8,Maior que 90 alunos
2008,24,RN,2405405,Japi,24040444,EE SEVERINA P DE MEDEIROS ENS 2 GR,2,1,102,,34,,,,,,53.86,30.25,,,,,77.3,1.0,21.7,Maior que 90 alunos
2005,24,RN,2406403,Lagoa de São Francisco,24040843,EE PREF JOAO EVANGELISTA ENS 1 GRAU,2,1,42,,11,,,,,,,,34.88,,,,77.1,0.0,22.9,De 31 a 60 alunos
2008,24,RN,2406403,Lagoa de Velhos,24040843,EE PREF JOAO EVANGELISTA ENS 1 GRAU,2,1,44,,17,,,,,,51.47,31.0,,,,,49.0,17.5,33.5,De 31 a 60 alunos
2005,24,RN,2406809,Lajes Pintadas,24040983,EE VIRGILIO FURTADO 1 E 2 GRAUS,2,1,86,,43,,,,,,,,38.17,,,,78.3,1.3,20.4,De 61 a 90 alunos
2006,24,RN,2406809,Lajes Pintadas,24040983,EE VIRGILIO FURTADO 1 E 2 GRAUS,2,1,63,,20,,,,,,,,35.89,,,,,,,De 61 a 90 alunos
2007,24,RN,2406809,Lajes Pintadas,24040983,EE VIRGILIO FURTADO 1 E 2 GRAUS,2,1,57,,25,,,,,,,,45.78,,,,68.0,4.6,27.4,De 31 a 60 alunos
2008,24,RN,2406809,Lajes Pintadas,24040983,EE VIRGILIO FURTADO 1 E 2 GRAUS,2,1,80,,34,,,,,,53.75,28.76,,,,,62.3,6.5,31.2,De 61 a 90 alunos
2006,24,RN,2407906,Monte das Gameleiras,24041211,ESC EST FELISMINO J DA COSTA ENS 1 GRAU,2,1,35,,23,,,,,,,,30.04,,,,,,,De 31 a 60 alunos
2007,24,RN,2407906,Monte das Gameleiras,24041211,ESC EST FELISMINO J DA COSTA ENS 1 GRAU,2,1,36,,11,,,,,,,,49.0,,,,41.4,19.3,39.3,De 31 a 60 alunos
2008,24,RN,2407906,Monte das Gameleiras,24041211,ESC EST FELISMINO J DA COSTA ENS 1 GRAU,2,1,23,,12,,,,,,48.18,27.65,,,,,46.4,18.4,35.2,De 1 a 30 alunos
2005,24,RN,2411106,Ruy Barbosa,24041351,EE RUI BARBOSA ENS DE 1 GRAU E MEDIO,2,1,50,,21,,,,,,,,36.81,,,,77.9,0.0,22.1,De 31 a 60 alunos
2007,24,RN,2411106,Ruy Barbosa,24041351,EE RUI BARBOSA ENS DE 1 GRAU E MEDIO,2,1,55,,23,,,,,,,,46.54,,,,72.0,5.7,22.3,De 31 a 60 alunos
2008,24,RN,2411106,Ruy Barbosa,24041351,EE RUI BARBOSA ENS DE 1 GRAU E MEDIO,2,1,55,,16,,,,,,49.22,28.47,,,,,51.7,24.6,23.7,De 31 a 60 alunos
2008,24,RN,2411205,Santa Cruz,24041610,EE JOAO FERREIRA DE SOUZA ENS FUNDAMENTAL E MÉDIO,2,1,76,,23,,,,,,50.65,28.36,,,,,54.8,4.8,40.4,De 61 a 90 alunos
2005,24,RN,2411205,Santa Cruz,24041629,EE JOSE B CAVALCANTI ENSINO FUD E MEDIO,2,1,106,,33,,,,,,,,34.41,,,,55.4,5.1,39.5,Maior que 90 alunos
2006,24,RN,2411205,Santa Cruz,24041629,EE JOSE B CAVALCANTI ENSINO FUD E MEDIO,2,1,110,,35,,,,,,,,36.5,,,,,,,Maior que 90 alunos
2007,24,RN,2411205,Santa Cruz,24041629,EE JOSE B CAVALCANTI ENSINO FUD E MEDIO,2,1,197,,37,,,,,,,,40.22,,,,68.3,1.9,29.8,Maior que 90 alunos
2008,24,RN,2411205,Santa Cruz,24041629,EE JOSE B CAVALCANTI ENSINO FUD E MEDIO,2,1,143,,36,,,,,,52.21,29.36,,,,,60.9,3.4,35.7,Maior que 90 alunos
2005,24,RN,2411205,Santa Cruz,24041637,EE PROF FCO DE ASSIS D RIBEIRO ENS FUND E MEDIO,2,1,268,,100,,,,,,,,40.32,,,,74.7,2.3,23.0,Maior que 90 alunos
2006,24,RN,2411205,Santa Cruz,24041637,EE PROF FCO DE ASSIS D RIBEIRO ENS FUND E MEDIO,2,1,290,,108,,,,,,,,36.49,,,,,,,Maior que 90 alunos
2007,24,RN,2411205,Santa Cruz,24041637,EE PROF FCO DE ASSIS D RIBEIRO ENS FUND E MEDIO,2,1,249,,108,,,,,,,,47.64,,,,60.7,9.3,30.0,Maior que 90 alunos
2008,24,RN,2411205,Santa Cruz,24041637,EE PROF FCO DE ASSIS D RIBEIRO ENS FUND E MEDIO,2,1,217,,143,,,,,,53.74,36.01,,,,,59.6,10.2,30.2,Maior que 90 alunos
2005,24,RN,2411205,Santa Cruz,24042412,INSTITUTO  EDUCACIONAL DE SANTA  CRUZ,4,1,74,,12,,,,,,,,51.23,,,,94.4,4.6,1.0,De 61 a 90 alunos
2006,24,RN,2411205,Santa Cruz,24042412,COLEGIO IESC LTDA,4,1,55,,32,,,,,,,,51.2,,,,,,,De 31 a 60 alunos
2007,24,RN,2411205,Santa Cruz,24042412,COLEGIO IESC LTDA,4,1,61,,22,,,,,,,,58.0,,,,99.4,0.6,0.0,De 61 a 90 alunos
2008,24,RN,2411205,Santa Cruz,24042412,COLEGIO IESC LTDA,4,1,64,,13,,,,,,62.31,47.86,,,,,92.3,7.1,0.6,De 61 a 90 alunos
2006,24,RN,2411205,Santa Cruz,24042471,COLEGIO MILENIUM DE SANTA CRUZ,4,1,26,,15,,,,,,,,48.14,,,,,,,De 1 a 30 alunos
2005,24,RN,2411700,São Bento do Trairí,24042528,EE PROF MARIA L DA SILVA ENS FUNDAMENTAL E MEDIO,2,1,52,,10,,,,,,,,42.64,,,,77.1,1.9,21.0,De 31 a 60 alunos
2006,24,RN,2411700,São Bento do Trairí,24042528,EE PROF MARIA L DA SILVA ENS FUNDAMENTAL E MEDIO,2,1,66,,33,,,,,,,,32.48,,,,,,,De 61 a 90 alunos
2007,24,RN,2411700,São Bento do Trairí,24042528,EE PROF MARIA L DA SILVA ENS FUNDAMENTAL E MEDIO,2,1,63,,29,,,,,,,,44.27,,,,74.3,6.3,19.4,De 61 a 90 alunos
2008,24,RN,2411700,São Bento do Trairí,24042528,EE PROF MARIA L DA SILVA ENS FUNDAMENTAL E MEDIO,2,1,64,,29,,,,,,54.64,29.34,,,,,68.3,12.2,19.5,De 61 a 90 alunos
2005,24,RN,2412302,São José do Campestre,24042714,ESCOLA CEN 1 E 2 GRAUS ANTONIO O VILARINHO,4,1,22,,13,,,,,,,,41.49,,,,65.8,27.1,7.1,De 1 a 30 alunos
2006,24,RN,2412302,São José do Campestre,24042714,ESCOLA CEN 1 E 2 GRAUS ANTONIO O VILARINHO,4,1,27,,19,,,,,,,,42.41,,,,,,,De 1 a 30 alunos
2007,24,RN,2412302,São José do Campestre,24042714,ESCOLA CEN 1 E 2 GRAUS ANTONIO O VILARINHO,4,1,23,,16,,,,,,,,50.08,,,,84.2,2.6,13.2,De 1 a 30 alunos
2005,24,RN,2412302,São José do Campestre,24042757,EE DIOGENES DA CUNHA LIMA ENS 1 E 2 GRA,2,1,125,,44,,,,,,,,36.66,,,,60.7,3.9,35.4,Maior que 90 alunos
2006,24,RN,2412302,São José do Campestre,24042757,EE DIOGENES DA CUNHA LIMA ENS 1 E 2 GRA,2,1,111,,39,,,,,,,,36.79,,,,,,,Maior que 90 alunos
2007,24,RN,2412302,São José do Campestre,24042757,EE DIOGENES DA CUNHA LIMA ENS 1 E 2 GRA,2,1,176,,80,,,,,,,,43.75,,,,67.9,1.5,30.6,Maior que 90 alunos
2008,24,RN,2412302,São José do Campestre,24042757,EE DIOGENES DA CUNHA LIMA ENS 1 E 2 GRA,2,1,171,,61,,,,,,52.93,30.44,,,,,72.4,3.1,24.5,Maior que 90 alunos
2005,24,RN,2412906,São Tomé,24043117,EE AMARO CAVALCANTE ENS  FUNDAMENTAL E MEDIO,2,1,160,,34,,,,,,,,41.29,,,,86.6,1.1,12.3,Maior que 90 alunos
2006,24,RN,2412906,São Tomé,24043117,EE AMARO CAVALCANTE ENS  FUNDAMENTAL E MEDIO,2,1,161,,45,,,,,,,,35.31,,,,,,,Maior que 90 alunos
2007,24,RN,2412906,São Tomé,24043117,ESCOLA ESTADUAL AMARO CAVALCANTE ENSINO FUNDAMENTAL E MEDIO,2,1,144,,31,,,,,,,,43.03,,,,76.3,8.0,15.7,Maior que 90 alunos
2008,24,RN,2412906,São Tomé,24043117,ESCOLA ESTADUAL AMARO CAVALCANTE ENSINO FUNDAMENTAL E MEDIO,2,1,130,,27,,,,,,55.87,29.92,,,,,76.9,7.6,15.5,Maior que 90 alunos
2005,24,RN,2413300,Serra de São Bento,24043826,ESC EST PROF J TORRES ENS 1 E 2 GRAUS,2,1,36,,18,,,,,,,,39.08,,,,81.4,2.4,16.2,De 31 a 60 alunos
2006,24,RN,2413300,Serra de São Bento,24043826,ESC EST PROF J TORRES ENS 1 E 2 GRAUS,2,1,54,,22,,,,,,,,42.95,,,,,,,De 31 a 60 alunos
2007,24,RN,2413300,Serra de São Bento,24043826,ESC EST PROF J TORRES ENS 1 E 2 GRAUS,2,1,68,,42,,,,,,,,45.75,,,,84.0,3.1,12.9,De 61 a 90 alunos
2008,24,RN,2413300,Serra de São Bento,24043826,ESC EST PROF J TORRES ENS 1 E 2 GRAUS,2,1,60,,15,,,,,,53.83,32.7,,,,,91.3,0.9,7.8,De 31 a 60 alunos
2005,24,RN,2413706,Sítio Novo,24044040,EE JOSE N DE CARVALHO ENS DE 2 GRAU,2,1,52,,20,,,,,,,,36.84,,,,83.3,1.6,15.1,De 31 a 60 alunos
2006,24,RN,2413706,Sítio Novo,24044040,EE JOSE N DE CARVALHO ENS DE 2 GRAU,2,1,81,,29,,,,,,,,35.91,,,,,,,De 61 a 90 alunos
2007,24,RN,2413706,Sítio Novo,24044040,EE JOSE N DE CARVALHO ENS DE 2 GRAU,2,1,69,,19,,,,,,,,39.1,,,,85.0,0.8,14.2,De 61 a 90 alunos
2008,24,RN,2413706,Sítio Novo,24044040,EE JOSÉ NUNES DE CARVALHO - ENS MÉDIO,2,1,62,,17,,,,,,49.11,27.26,,,,,74.8,2.8,22.4,De 61 a 90 alunos
2005,24,RN,2414001,Tangará,24044334,EE PREF JOAO A DE MELO ENS1 E 2 GR,2,1,159,,45,,,,,,,,35.86,,,,74.1,4.2,21.7,Maior que 90 alunos
2006,24,RN,2414001,Tangará,24044334,EE PREF JOAO A DE MELO ENS1 E 2 GR,2,1,205,,63,,,,,,,,38.08,,,,,,,Maior que 90 alunos
2007,24,RN,2414001,Tangará,24044334,EE PREF JOAO A DE MELO ENS1 E 2 GRAU,2,1,156,,50,,,,,,,,43.94,,,,73.6,9.6,16.8,Maior que 90 alunos
2008,24,RN,2414001,Tangará,24044334,EE PREF JOAO A DE MELO ENS1 E 2 GRAU,2,1,168,,59,,,,,,53.2,30.86,,,,,71.2,9.2,19.6,Maior que 90 alunos
2005,24,RN,2401701,Bom Jesus,24044709,EE JOAO ALVES DE MELO ENS DE 2 GRAU,2,1,117,,37,,,,,,,,39.19,,,,89.0,0.2,10.8,Maior que 90 alunos
2006,24,RN,2401701,Bom Jesus,24044709,EE JOAO ALVES DE MELO ENS DE 2 GRAU,2,1,146,,67,,,,,,,,34.86,,,,,,,Maior que 90 alunos
2007,24,RN,2401701,Bom Jesus,24044709,EE JOAO ALVES DE MELO ENS DE 2 GRAU,2,1,107,,51,,,,,,,,44.06,,,,78.2,1.2,20.6,Maior que 90 alunos
2008,24,RN,2401701,Bom Jesus,24044709,EE JOAO ALVES DE MELO ENS DE 2 GRAU,2,1,123,,56,,,,,,50.38,31.8,,,,,82.1,1.7,16.2,Maior que 90 alunos
2005,24,RN,2401800,Brejinho,24044970,ESC EST JOSE LUCIO RIBEIRO ENS 2 GRAU,2,1,133,,18,,,,,,,,34.24,,,,77.5,2.1,20.4,Maior que 90 alunos
2006,24,RN,2401800,Brejinho,24044970,ESC EST JOSE LUCIO RIBEIRO ENS 2 GRAU,2,1,150,,41,,,,,,,,37.68,,,,,,,Maior que 90 alunos
2007,24,RN,2401800,Brejinho,24044970,ESC EST JOSE LUCIO RIBEIRO ENS 2 GRAU,2,1,136,,52,,,,,,,,45.99,,,,86.3,1.1,12.6,Maior que 90 alunos
2008,24,RN,2401800,Brejinho,24044970,ESC EST JOSE LUCIO RIBEIRO ENS 2 GRAU,2,1,156,,53,,,,,,55.96,31.09,,,,,81.1,0.4,18.5,Maior que 90 alunos
2006,24,RN,2404606,Ielmo Marinho,24045179,EE IELMO MARINHO ENS DE 1 E 2 GRAUS,2,1,99,,23,,,,,,,,34.4,,,,,,,Maior que 90 alunos
2007,24,RN,2404606,Ielmo Marinho,24045179,EE IELMO MARINHO ENS DE 1 E 2 GRAUS,2,1,85,,34,,,,,,,,40.81,,,,82.3,0.3,17.4,De 61 a 90 alunos
2008,24,RN,2404606,Ielmo Marinho,24045179,EE IELMO MARINHO ENS DE 1 E 2 GRAUS,2,1,110,,25,,,,,,54.8,33.08,,,,,85.3,0.9,13.8,Maior que 90 alunos
2005,24,RN,2405306,Januário Cicco,24045535,ESC EST MARIA DO ROSARIO BEZERRA,2,1,94,,27,,,,,,,,31.14,,,,72.0,1.4,26.6,Maior que 90 alunos
2006,24,RN,2405306,Januário Cicco,24045535,ESC EST MARIA DO ROSARIO BEZERRA,2,1,105,,22,,,,,,,,34.78,,,,,,,Maior que 90 alunos
2007,24,RN,2405306,Januário Cicco,24045535,ESC EST MARIA DO ROSARIO BEZERRA,2,1,121,,19,,,,,,,,39.34,,,,64.3,0.6,35.1,Maior que 90 alunos
2008,24,RN,2405306,Januário Cicco,24045535,ESC EST MARIA DO ROSARIO BEZERRA,2,1,105,,24,,,,,,49.57,32.14,,,,,70.2,0.7,29.1,Maior que 90 alunos
2005,24,RN,2406205,Lagoa d'Anta,24045802,ESC EST ANTONIA GUEDES MARTINS,2,1,83,,21,,,,,,,,40.75,,,,88.2,0.0,11.8,De 61 a 90 alunos
2006,24,RN,2406205,Lagoa d'Anta,24045802,ESC EST ANTONIA GUEDES MARTINS,2,1,73,,26,,,,,,,,33.5,,,,,,,De 61 a 90 alunos
2007,24,RN,2406205,Lagoa d'Anta,24045802,ESC EST ANTONIA GUEDES MARTINS,2,1,88,,33,,,,,,,,41.63,,,,82.8,2.7,14.5,De 61 a 90 alunos
2008,24,RN,2406205,Lagoa d'Anta,24045802,ESC EST ANTONIA GUEDES MARTINS,2,1,78,,21,,,,,,47.88,28.95,,,,,75.3,2.7,22.0,De 61 a 90 alunos
2006,24,RN,2406304,Lagoa de Itaenga,24045926,ESC EST JOAO TOMAS NETO ENSINO DE 1 E 2 GRAUS,2,1,69,,16,,,,,,,,33.69,,,,,,,De 61 a 90 alunos
2007,24,RN,2406304,Lagoa de Itaenga,24045926,ESC EST JOAO TOMAS NETO ENSINO DE 1 E 2 GRAUS,2,1,67,,14,,,,,,,,45.01,,,,75.3,0.3,24.4,De 61 a 90 alunos
2008,24,RN,2407807,Monte Alegre,24046302,CENTRO EDUC JOSE MARIA DE AGUIAR FILHO,3,1,54,,30,,,,,,49.35,31.59,,,,,76.9,1.0,22.1,De 31 a 60 alunos
2005,24,RN,2407807,Monte Alegre,24046361,EE PROF GASPAR ENS DE 1 E 2 GRAUS,2,1,163,,58,,,,,,,,37.51,,,,78.6,2.4,19.0,Maior que 90 alunos
2006,24,RN,2407807,Monte Alegre,24046361,EE PROF GASPAR ENS DE 1 E 2 GRAUS,2,1,216,,83,,,,,,,,35.22,,,,,,,Maior que 90 alunos
2007,24,RN,2407807,Monte Alegre,24046361,EE PROF GASPAR ENS DE 1 E 2 GRAUS,2,1,256,,93,,,,,,,,44.5,,,,75.9,11.0,13.1,Maior que 90 alunos
2008,24,RN,2407807,Monte Alegre,24046361,EE PROF GASPAR ENS DE 1 E 2 GRAUS,2,1,166,,69,,,,,,49.14,30.64,,,,,69.6,4.0,26.4,Maior que 90 alunos
2005,24,RN,2408300,Nova Cruz,24046710,COLEGIO NOSSA SRA DO CARMO,4,1,29,,25,,,,,,,,53.35,,,,89.5,10.5,0.0,De 1 a 30 alunos
2006,24,RN,2408300,Nova Cruz,24046710,COLEGIO NOSSA SRA DO CARMO,4,1,34,,27,,,,,,,,48.3,,,,,,,De 31 a 60 alunos
2007,24,RN,2408300,Nova Cruz,24046710,COLEGIO NOSSA SRA DO CARMO,4,1,27,,22,,,,,,,,58.55,,,,87.4,9.9,2.7,De 1 a 30 alunos
2008,24,RN,2408300,Nova Cruz,24046710,COLEGIO DE NOSSA SRA DO CARMO,4,1,31,,21,,,,,,67.14,48.6,,,,,95.8,4.2,0.0,De 31 a 60 alunos
2006,24,RN,2408300,Nova Cruz,24046736,ESC EST ALBERTO MARANHAO ENS 1 GRAU,2,1,62,,26,,,,,,,,34.75,,,,,,,De 61 a 90 alunos
2007,24,RN,2408300,Nova Cruz,24046736,ESC EST ALBERTO MARANHAO ENS 1 E 2 GRAUS,2,1,86,,16,,,,,,,,32.38,,,,65.1,0.9,34.0,De 61 a 90 alunos
2008,24,RN,2408300,Nova Cruz,24046736,ESC EST ALBERTO MARANHAO ENS 1 E 2 GRAUS,2,1,63,,10,,,,,,47.0,23.97,,,,,53.3,5.0,41.7,De 61 a 90 alunos
2005,24,RN,2408300,Nova Cruz,24046817,ESCOLA ESTADUAL ROSA PIGNATARO  ENSINO MÉDIO,2,1,390,,138,,,,,,,,36.9,,,,73.1,4.3,22.6,Maior que 90 alunos
2006,24,RN,2408300,Nova Cruz,24046817,ESCOLA ESTADUAL ROSA PIGNATARO  ENSINO MÉDIO,2,1,319,,95,,,,,,,,35.03,,,,,,,Maior que 90 alunos
2007,24,RN,2408300,Nova Cruz,24046817,ESCOLA ESTADUAL ROSA PIGNATARO ENSINO MÉDIO,2,1,321,,100,,,,,,,,44.82,,,,78.4,2.6,19.0,Maior que 90 alunos
2008,24,RN,2408300,Nova Cruz,24046817,ESCOLA ESTADUAL ROSA PIGNATARO ENSINO MÉDIO,2,1,347,,113,,,,,,54.26,30.52,,,,,73.6,5.4,21.0,Maior que 90 alunos
2005,24,RN,2409100,Passa e Fica,24047341,ESC EST DE 1 E 2GRS DEP DJALMA A MARINHO,2,1,119,,55,,,,,,,,35.94,,,,82.9,0.2,16.9,Maior que 90 alunos
2006,24,RN,2409100,Passa e Fica,24047341,ESC EST DE 1 E 2GRS DEP DJALMA A MARINHO,2,1,144,,81,,,,,,,,39.3,,,,,,,Maior que 90 alunos
2007,24,RN,2409100,Passa e Fica,24047341,ESC EST DE 1 E 2GRS DEP DJALMA A MARINHO,2,1,143,,100,,,,,,,,43.41,,,,80.7,1.8,17.5,Maior que 90 alunos
2008,24,RN,2409100,Passa e Fica,24047341,ESC EST DE 1 E 2GRS DEP DJALMA A MARINHO,2,1,173,,96,,,,,,54.13,28.65,,,,,77.3,5.0,17.7,Maior que 90 alunos
2005,24,RN,2410306,Presidente Juscelino,24047708,EE PROF HERONDINA CALDAS ENS FUND E MEDIO,2,1,61,,13,,,,,,,,36.51,,,,73.9,2.0,24.1,De 61 a 90 alunos
2006,24,RN,2410306,Presidente Juscelino,24047708,EE PROF HERONDINA CALDAS ENS FUND E MEDIO,2,1,63,,23,,,,,,,,35.33,,,,,,,De 61 a 90 alunos
2007,24,RN,2410306,Presidente Juscelino,24047708,ESCOLA ESTADUAL PROFESSORA HERONDINA CALDAS ENSINO FUNDAMENTAL E MEDIO,2,1,114,,40,,,,,,,,45.52,,,,84.7,1.3,14.0,Maior que 90 alunos
2008,24,RN,2410306,Serra Caiada,24047708,ESCOLA ESTADUAL PROFESSORA HERONDINA CALDAS ENSINO FUNDAMENTAL E MEDIO,2,1,108,,25,,,,,,51.8,31.81,,,,,81.1,3.2,15.7,Maior que 90 alunos
2005,24,RN,2410900,Riachuelo,24047953,EE MANOEL SEVERIANO ENS DE 1 E 2 G,2,1,83,,12,,,,,,,,40.22,,,,80.3,1.3,18.4,De 61 a 90 alunos
2006,24,RN,2410900,Riachuelo,24047953,EE MANOEL SEVERIANO ENS DE 1 E 2 G,2,1,85,,21,,,,,,,,33.56,,,,,,,De 61 a 90 alunos
2007,24,RN,2410900,Riachuelo,24047953,EE MANOEL SEVERIANO ENS DE 1 E 2 G,2,1,87,,31,,,,,,,,43.9,,,,77.7,3.7,18.6,De 61 a 90 alunos
2008,24,RN,2410900,Riachuelo,24047953,EE MANOEL SEVERIANO ENS DE 1 E 2 G,2,1,78,,29,,,,,,51.29,30.81,,,,,75.1,4.5,20.4,De 61 a 90 alunos
2005,24,RN,2411502,Santo Antônio,24048208,ESC EST FILOMENA DE AZEVEDO,2,1,271,,51,,,,,,,,40.66,,,,64.6,4.8,30.6,Maior que 90 alunos
2006,24,RN,2411502,Santo Antônio,24048208,ESC EST FILOMENA DE AZEVEDO,2,1,270,,66,,,,,,,,35.53,,,,,,,Maior que 90 alunos
2007,24,RN,2411502,Santo Antônio,24048208,ESC EST FILOMENA DE AZEVEDO,2,1,229,,38,,,,,,,,43.14,,,,63.4,2.8,33.8,Maior que 90 alunos
2008,24,RN,2411502,Santo Antônio,24048208,ESC EST FILOMENA DE AZEVEDO,2,1,262,,31,,,,,,47.23,34.56,,,,,60.5,6.9,32.6,Maior que 90 alunos
2006,24,RN,2412609,São Paulo do Potengi,24048631,COL SAO JOSE,4,1,24,,14,,,,,,,,44.82,,,,,,,De 1 a 30 alunos
2005,24,RN,2412609,São Paulo do Potengi,24048739,EE MAURICIO FREIRE ENSINO DE 1  E 2 GRAUS,2,1,187,,38,,,,,,,,37.44,,,,79.7,0.9,19.4,Maior que 90 alunos
2006,24,RN,2412609,São Paulo do Potengi,24048739,EE MAURICIO FREIRE ENSINO DE 1  E 2 GRAUS,2,1,158,,53,,,,,,,,39.29,,,,,,,Maior que 90 alunos
2007,24,RN,2412609,São Paulo do Potengi,24048739,EE MAURICIO FREIRE ENSINO FUNDAMENTAL MÉDIO E EJA,2,1,233,,57,,,,,,,,44.44,,,,77.5,2.4,20.1,Maior que 90 alunos
2008,24,RN,2412609,São Paulo do Potengi,24048739,EE MAURICIO FREIRE ENSINO FUNDAMENTAL MÉDIO E EJA,2,1,147,,44,,,,,,54.17,31.24,,,,,72.4,8.3,19.3,Maior que 90 alunos
2005,24,RN,2409332,Santa Maria,24049204,EM DE JOAO M DE ARAUJO ENS 1 E 2 G,3,1,69,,20,,,,,,,,36.27,,,,78.0,0.0,22.0,De 61 a 90 alunos
